Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,44.410000,44.419998,39.200001,39.200001,39.200001,29440936
2019-09-16,39.000000,39.200001,36.689999,38.110001,38.110001,49896705
2019-09-17,37.889999,39.480000,37.610001,38.410000,38.410000,26083353
2019-09-18,37.990002,37.990002,35.000000,36.299999,36.299999,46511095
2019-09-19,36.599998,37.340000,36.130001,36.549999,36.549999,26927054
2019-09-20,36.799999,36.799999,33.799999,34.889999,34.889999,56842964
2019-09-23,34.139999,34.200001,31.400000,31.400000,31.400000,44635081
2019-09-24,30.000000,32.660000,30.000000,31.900000,31.900000,64642469
2019-09-25,31.480000,31.559999,30.330000,30.870001,30.870001,42544404
2019-09-26,31.180000,31.680000,29.700001,31.230000,31.230000,47481082
2019-09-27,31.360001,31.780001,30.400000,31.450001,31.450001,33216588
2019-09-30,31.250000,31.250000,30.219999,30.389999,30.389999,21721723
2019-10-08,30.389999,30.469999,29.200001,29.910000,29.910000,20741439
2019-10-09,31.500000,32.900002,31.330000,32.900002,32.900002,54041437
2019-10-10,33.400002,35.290001,33.000000,34.580002,34.580002,60525050
2019-10-11,34.200001,34.520000,33.139999,33.389999,33.389999,44173499
2019-10-14,33.980000,34.270000,33.049999,33.279999,33.279999,36993729
2019-10-15,33.220001,34.000000,32.450001,34.000000,34.000000,34490426
2019-10-16,33.849998,36.380001,33.619999,35.049999,35.049999,45977648
2019-10-17,35.110001,35.660000,34.419998,34.540001,34.540001,26224448
2019-10-18,34.500000,34.570000,32.700001,32.959999,32.959999,31870718
2019-10-21,32.840000,33.490002,32.400002,33.080002,33.080002,17039266
2019-10-22,33.130001,33.299999,32.709999,33.200001,33.200001,13680806
2019-10-23,33.119999,34.150002,33.029999,33.029999,33.029999,21562749
2019-10-24,33.310001,33.740002,32.610001,33.160000,33.160000,16298644
2019-10-25,33.299999,34.480000,32.700001,34.439999,34.439999,27142878
2019-10-28,33.919998,35.580002,33.709999,35.189999,35.189999,37304705
2019-10-29,35.020000,37.750000,34.959999,36.009998,36.009998,48449627
2019-10-30,36.250000,37.880001,36.110001,37.369999,37.369999,42246253
2019-10-31,38.990002,39.169998,36.500000,36.910000,36.910000,46650816
2019-11-01,37.290001,38.299999,36.910000,38.299999,38.299999,30295559
2019-11-04,37.099998,37.939999,35.810001,36.709999,36.709999,52873783
2019-11-05,37.169998,40.380001,37.169998,40.380001,40.380001,62537697
2019-11-06,41.209999,41.450001,39.500000,40.150002,40.150002,53384224
2019-11-07,40.200001,40.400002,38.680000,39.150002,39.150002,40542849
2019-11-08,39.150002,39.880001,38.730000,39.060001,39.060001,27890990
2019-11-11,39.299999,40.500000,38.799999,39.130001,39.130001,27690980
2019-11-12,39.000000,39.250000,36.880001,38.080002,38.080002,28280860
2019-11-13,38.200001,39.919998,37.810001,39.459999,39.459999,25873388
2019-11-14,39.799999,40.349998,39.250000,39.410000,39.410000,21293533
2019-11-15,39.910000,40.119999,38.360001,39.700001,39.700001,22083753
2019-11-18,39.970001,40.080002,38.400002,39.000000,39.000000,18684623
2019-11-19,39.259998,40.650002,38.009998,40.299999,40.299999,26283264
2019-11-20,40.299999,42.980000,40.299999,42.119999,42.119999,34437322
2019-11-21,41.639999,43.139999,41.619999,42.000000,42.000000,22780803
2019-11-22,42.500000,43.500000,40.849998,41.480000,41.480000,31244565
2019-11-25,41.820000,41.950001,39.450001,41.830002,41.830002,23074310
2019-11-26,42.680000,45.869999,41.880001,45.139999,45.139999,42553099
2019-11-27,44.700001,47.369999,43.900002,45.310001,45.310001,37395836
2019-11-28,45.320000,47.340000,44.500000,45.090000,45.090000,34074878
2019-11-29,44.849998,46.250000,44.380001,44.779999,44.779999,23260801
2019-12-02,44.740002,45.580002,44.009998,45.200001,45.200001,17440667
2019-12-03,45.400002,48.299999,44.900002,48.220001,48.220001,33457119
2019-12-04,47.509998,48.660000,47.500000,48.549999,48.549999,22834426
2019-12-05,48.450001,50.200001,48.060001,48.070000,48.070000,28212513
2019-12-06,48.380001,49.889999,47.799999,49.580002,49.580002,21826769
2019-12-09,50.060001,50.500000,48.720001,50.000000,50.000000,21870553
2019-12-10,49.830002,50.459999,49.279999,49.869999,49.869999,15158026
2019-12-11,49.840000,50.290001,46.410000,46.880001,46.880001,35678710
