Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,21.610001,22.070000,21.180000,21.700001,20.439510,38464878
2018-11-02,22.020000,22.850000,21.500000,22.850000,21.522709,33724298
2018-11-05,22.450001,22.660000,22.250000,22.540001,21.230717,19508587
2018-11-06,22.400000,22.530001,22.200001,22.469999,21.164782,10584927
2018-11-07,22.500000,22.770000,22.000000,22.730000,21.409679,12204640
2018-11-08,22.780001,23.490000,22.740000,23.150000,21.805283,13715169
2018-11-09,22.930000,23.350000,22.629999,23.309999,21.955988,9695778
2018-11-12,23.049999,23.639999,22.809999,23.309999,21.955988,10578001
2018-11-13,23.020000,23.969999,22.940001,23.549999,22.182047,10940064
2018-11-14,23.530001,23.830000,23.270000,23.559999,22.191467,6595729
2018-11-15,23.559999,23.770000,23.180000,23.719999,22.342173,8854209
2018-11-16,23.709999,24.139999,23.600000,23.860001,22.474043,6505014
2018-11-19,23.799999,24.040001,23.469999,23.600000,22.229143,7031352
2018-11-20,23.400000,23.740000,23.000000,23.030001,21.692253,6419920
2018-11-21,22.799999,23.590000,22.690001,23.350000,21.993666,6972084
2018-11-22,23.400000,23.590000,23.070000,23.120001,21.777025,5166992
2018-11-23,23.059999,23.299999,22.520000,22.750000,21.428518,7028916
2018-11-26,22.420000,22.650000,21.770000,22.049999,20.769178,10748597
2018-11-27,22.040001,22.530001,21.910000,22.400000,21.098848,8960555
2018-11-28,22.219999,22.570000,22.219999,22.549999,21.240133,8036893
2018-11-29,22.660000,22.719999,22.160000,22.240000,20.948143,6609006
2018-11-30,22.360001,22.940001,22.260000,22.900000,21.569805,10110371
2018-12-03,23.350000,24.219999,23.350000,24.049999,22.653004,23547120
2018-12-04,23.959999,24.160000,23.770000,23.969999,22.577650,10958824
2018-12-05,23.700001,24.160000,23.600000,24.010000,22.615328,8728015
2018-12-06,23.799999,23.990000,23.129999,23.490000,22.125532,10028458
2018-12-07,22.709999,22.870001,22.200001,22.590000,22.125532,7466434
2018-12-10,22.500000,22.840000,22.360001,22.549999,22.086355,6026243
2018-12-11,22.610001,22.660000,22.200001,22.379999,21.919849,5553611
2018-12-12,22.610001,22.950001,22.610001,22.850000,22.380188,6232280
2018-12-13,22.850000,23.170000,22.680000,23.170000,22.693607,9185751
2018-12-14,23.100000,23.120001,22.469999,22.500000,22.037384,5894708
2018-12-17,22.389999,22.709999,22.340000,22.600000,22.135328,6620439
2018-12-18,22.430000,23.010000,22.420000,22.840000,22.370394,7409292
2018-12-19,22.850000,23.280001,22.820000,22.980000,22.507513,10285332
2018-12-20,22.879999,23.430000,22.780001,23.320000,22.840523,7356096
2018-12-21,23.160000,23.709999,23.160000,23.549999,23.065794,10063531
2018-12-24,23.389999,23.950001,23.219999,23.799999,23.310654,10286553
2018-12-25,23.660000,23.760000,23.400000,23.600000,23.114767,7446181
2018-12-26,23.600000,23.879999,23.500000,23.750000,23.261683,6605727
2018-12-27,24.100000,24.129999,23.510000,23.889999,23.398804,6695643
2018-12-28,23.639999,23.879999,23.410000,23.590000,23.104973,8340916
2019-01-02,23.850000,24.230000,23.600000,24.000000,23.506542,9350374
2019-01-03,23.900000,24.180000,22.959999,23.270000,22.791552,10946637
2019-01-04,23.190001,24.150000,23.100000,24.020000,23.526131,11898129
2019-01-07,24.160000,25.049999,24.080000,24.950001,24.437010,11024618
2019-01-08,24.900000,25.160000,24.629999,24.790001,24.280300,6655691
2019-01-09,25.000000,25.330000,24.700001,24.760000,24.250916,6916817
2019-01-10,24.660000,24.990000,24.160000,24.740000,24.231327,6071960
2019-01-11,24.770000,25.000000,24.430000,24.700001,24.192150,4428992
2019-01-14,24.790001,24.799999,24.299999,24.459999,23.957083,5383955
2019-01-15,24.520000,25.000000,24.400000,24.959999,24.446802,10263141
2019-01-16,24.990000,25.120001,24.700001,25.059999,24.544746,7337821
2019-01-17,25.000000,25.010000,24.480000,24.500000,23.996262,9515779
2019-01-18,24.549999,24.620001,24.110001,24.500000,23.996262,11627254
2019-01-21,24.500000,24.500000,24.500000,24.500000,23.996262,0
2019-01-22,24.500000,24.500000,24.500000,24.500000,23.996262,0
2019-01-23,24.500000,24.500000,24.500000,24.500000,23.996262,0
2019-01-24,24.500000,24.500000,24.500000,24.500000,23.996262,0
2019-01-25,24.500000,24.500000,24.500000,24.500000,23.996262,0
2019-01-28,24.600000,24.940001,23.040001,24.139999,23.643663,23090670
2019-01-29,23.860001,24.680000,23.570000,24.660000,24.152971,18093171
2019-01-30,24.400000,24.920000,24.240000,24.379999,23.878729,7139244
2019-01-31,24.270000,25.100000,24.100000,25.000000,24.485981,10785924
2019-02-01,25.080000,25.350000,24.750000,25.110001,24.593719,12398516
2019-02-11,25.070000,25.650000,24.850000,25.629999,25.103027,14983592
2019-02-12,25.549999,25.850000,25.120001,25.330000,24.809196,15070973
2019-02-13,25.290001,25.510000,25.049999,25.400000,24.877756,12391473
2019-02-14,25.360001,25.990000,25.219999,25.770000,25.240150,12095485
2019-02-15,25.650000,25.959999,24.900000,25.160000,24.642691,14436211
2019-02-18,25.250000,25.629999,25.030001,25.540001,25.014879,19278494
2019-02-19,25.549999,25.549999,24.610001,24.889999,24.378242,17165100
2019-02-20,24.889999,25.190001,24.610001,24.750000,24.241121,11108079
2019-02-21,24.700001,24.709999,24.000000,24.559999,24.055027,20248636
2019-02-22,24.420000,24.490000,23.920000,24.120001,23.624075,27431574
2019-02-25,24.000000,24.820000,23.799999,24.770000,24.260712,51781266
2019-02-26,24.590000,24.590000,23.980000,24.080000,23.584898,35645391
2019-02-27,24.080000,24.430000,23.860001,23.940001,23.447777,26793048
2019-02-28,23.950001,24.150000,23.830000,24.150000,23.653458,16449586
2019-03-01,24.230000,24.350000,24.000000,24.290001,23.790581,21430434
2019-03-04,24.350000,25.330000,24.340000,25.070000,24.554543,46065611
2019-03-05,25.040001,25.480000,24.559999,24.940001,24.427216,28324545
2019-03-06,24.799999,24.990000,24.400000,24.620001,24.113796,25121168
2019-03-07,24.490000,24.500000,24.010000,24.200001,23.702431,22765397
2019-03-08,24.000000,24.350000,23.709999,23.809999,23.320448,19041032
2019-03-11,23.809999,24.290001,23.600000,24.250000,23.751402,25312537
2019-03-12,24.309999,26.600000,24.129999,25.969999,25.436037,67244765
2019-03-13,25.969999,26.000000,24.920000,25.240000,24.721046,36487225
2019-03-14,25.010000,25.590000,24.930000,25.160000,24.642691,17558138
2019-03-15,25.299999,25.700001,25.110001,25.320000,24.799402,24037706
2019-03-18,25.299999,26.180000,25.150000,25.809999,25.279327,35235706
2019-03-19,25.940001,26.030001,25.420000,25.580000,25.054056,21552074
2019-03-20,25.600000,26.780001,25.500000,26.389999,25.847401,41193687
2019-03-21,26.459999,26.629999,26.120001,26.309999,25.769047,19590296
2019-03-22,26.370001,26.379999,25.440001,25.780001,25.249945,21550843
2019-03-25,25.200001,25.629999,24.879999,24.900000,24.388037,27990841
2019-03-26,24.969999,25.190001,24.680000,24.799999,24.290092,15879513
2019-03-27,24.879999,25.309999,24.670000,25.299999,24.779812,17422339
2019-03-28,25.190001,25.440001,25.000000,25.120001,24.603516,12271773
2019-03-29,25.299999,25.910000,25.170000,25.850000,25.318504,22882446
2019-04-01,25.950001,26.559999,25.830000,26.309999,25.769047,26751828
2019-04-02,26.299999,26.450001,25.719999,25.879999,25.347887,21569081
2019-04-03,25.820000,25.830000,25.500000,25.799999,25.269531,19327876
2019-04-04,25.790001,26.200001,25.740000,26.040001,25.504599,26524240
2019-04-08,26.100000,27.000000,26.080000,26.709999,26.160822,32985001
2019-04-09,26.580000,27.879999,26.360001,27.480000,26.914989,35867776
2019-04-10,27.160000,28.049999,26.879999,27.530001,26.963963,23687523
2019-04-11,27.549999,27.700001,26.340000,26.379999,25.837606,23862432
2019-04-12,26.400000,27.049999,26.270000,26.690001,26.141233,14674980
2019-04-15,26.850000,27.559999,26.500000,26.540001,25.994318,17263659
2019-04-16,26.320000,27.200001,26.200001,27.040001,26.484039,12686203
2019-04-17,27.020000,27.400000,26.719999,27.379999,26.817045,17760196
2019-04-18,27.389999,27.650000,27.110001,27.200001,26.640749,13595011
2019-04-19,27.260000,27.379999,26.469999,26.750000,26.200001,20807166
2019-04-22,26.500000,26.610001,25.709999,25.780001,25.780001,20949139
2019-04-23,25.760000,27.280001,25.690001,26.950001,26.950001,31486666
2019-04-24,26.959999,27.080000,26.510000,26.850000,26.850000,18536682
2019-04-25,26.750000,27.850000,26.600000,26.760000,26.760000,30365997
2019-04-26,26.549999,26.959999,25.809999,25.900000,25.900000,20629507
2019-05-06,26.799999,27.400000,25.650000,26.299999,26.299999,33635847
2019-05-07,26.299999,27.799999,26.059999,27.750000,27.750000,36258247
2019-05-08,27.170000,27.370001,25.900000,26.040001,26.040001,36012895
2019-05-09,25.730000,26.170000,24.730000,24.820000,24.820000,32811347
2019-05-10,25.170000,25.540001,24.270000,25.360001,25.360001,27778414
2019-05-13,24.990000,25.709999,24.750000,25.209999,25.209999,18006749
2019-05-14,24.910000,25.600000,24.750000,25.240000,25.240000,13774144
2019-05-15,25.400000,26.250000,25.309999,26.139999,26.139999,20785438
2019-05-16,26.120001,26.389999,25.850000,26.000000,26.000000,10919454
2019-05-17,26.000000,26.000000,24.920000,25.139999,25.139999,20180621
2019-05-20,25.100000,25.100000,24.420000,24.879999,24.879999,13936418
2019-05-21,24.850000,25.309999,24.709999,25.180000,25.180000,13536000
2019-05-22,25.120001,25.379999,25.010000,25.150000,25.150000,9819788
2019-05-23,25.100000,25.100000,24.549999,24.650000,24.650000,10107908
2019-05-24,24.620001,25.000000,24.610001,24.809999,24.809999,8290406
2019-05-27,24.870001,25.309999,24.650000,25.250000,25.250000,9549488
2019-05-28,25.180000,25.730000,25.049999,25.680000,25.680000,17783328
2019-05-29,25.330000,25.500000,25.090000,25.250000,25.250000,9950677
2019-05-30,25.180000,25.420000,24.850000,25.160000,25.160000,9505148
2019-05-31,25.180000,25.299999,24.750000,25.070000,25.070000,7392641
2019-06-03,25.200001,25.350000,24.450001,24.740000,24.740000,17600068
2019-06-04,24.629999,24.690001,23.860001,24.080000,24.080000,20216293
2019-06-05,24.170000,24.309999,23.990000,24.049999,24.049999,10882926
2019-06-06,24.080000,24.190001,23.740000,24.090000,24.090000,9267678
2019-06-10,24.110001,24.520000,23.850000,24.350000,24.350000,13816926
2019-06-11,24.350000,24.879999,24.350000,24.830000,24.830000,16787688
2019-06-12,24.680000,24.780001,24.350000,24.450001,24.450001,11902042
2019-06-13,24.450001,24.459999,24.010000,24.129999,24.129999,11031576
2019-06-14,24.160000,24.330000,24.020000,24.070000,24.070000,8432669
2019-06-17,24.070000,24.280001,24.000000,24.190001,24.190001,8268966
2019-06-18,24.129999,24.350000,23.879999,24.330000,24.330000,7837976
2019-06-19,24.740000,24.889999,24.370001,24.400000,24.400000,14974577
2019-06-20,24.299999,25.150000,24.299999,24.820000,24.820000,14281119
2019-06-21,24.809999,25.030001,24.559999,24.820000,24.820000,14932535
2019-06-24,24.820000,24.980000,24.629999,24.809999,24.809999,9292908
2019-06-25,24.760000,24.799999,24.450001,24.719999,24.719999,9742173
2019-06-26,24.700001,25.100000,24.590000,25.000000,25.000000,9870655
2019-06-27,25.160000,25.170000,24.889999,25.059999,25.059999,10965285
2019-06-28,25.049999,25.049999,24.740000,24.889999,24.889999,8568139
2019-07-01,25.190001,26.049999,25.150000,25.940001,25.940001,22214969
2019-07-02,25.860001,26.600000,25.730000,26.240000,26.240000,17723163
2019-07-03,26.420000,26.500000,26.000000,26.209999,26.209999,20473439
2019-07-04,26.170000,26.360001,25.930000,26.180000,26.180000,10836745
2019-07-05,26.209999,26.250000,25.750000,25.950001,25.950001,12024970
2019-07-08,26.040001,26.040001,24.870001,25.230000,25.230000,21555296
2019-07-09,25.299999,25.350000,24.750000,24.950001,24.950001,13593796
2019-07-10,25.090000,25.139999,24.530001,24.719999,24.719999,13311789
2019-07-11,24.719999,24.719999,24.719999,24.719999,24.719999,0
2019-07-12,24.730000,25.090000,24.440001,24.900000,24.900000,16587795
2019-07-15,24.850000,24.930000,24.299999,24.690001,24.690001,19004053
2019-07-16,24.650000,24.690001,24.400000,24.570000,24.570000,14932835
2019-07-17,24.600000,24.820000,24.410000,24.660000,24.660000,10679788
2019-07-18,24.549999,24.549999,24.160000,24.170000,24.170000,13577571
2019-07-19,24.230000,24.389999,24.150000,24.219999,24.219999,10046387
2019-07-22,24.250000,24.590000,24.090000,24.360001,24.360001,11682589
2019-07-23,24.370001,24.799999,24.270000,24.650000,24.650000,10067802
2019-07-24,24.650000,24.940001,24.590000,24.740000,24.740000,11169812
2019-07-25,24.639999,24.780001,24.350000,24.500000,24.500000,14773749
2019-07-26,24.350000,24.639999,24.309999,24.420000,24.420000,11867241
2019-07-29,24.469999,24.490000,24.250000,24.330000,24.330000,11824618
2019-07-30,24.379999,24.500000,24.250000,24.389999,24.389999,14000472
2019-07-31,24.299999,24.330000,23.950001,24.010000,24.010000,12856993
2019-08-01,23.969999,24.120001,23.799999,23.959999,23.959999,10018956
2019-08-02,23.690001,23.850000,23.510000,23.620001,23.620001,11670459
2019-08-05,23.590000,23.700001,22.680000,22.709999,22.709999,20068202
2019-08-06,22.299999,22.299999,21.650000,22.100000,22.100000,20510453
2019-08-07,22.150000,22.240000,21.170000,21.570000,21.570000,20432763
2019-08-08,21.549999,22.160000,21.500000,22.090000,22.090000,11951972
2019-08-09,22.150000,22.469999,21.559999,21.850000,21.850000,12009443
2019-08-12,21.830000,21.900000,21.420000,21.870001,21.870001,14490558
2019-08-13,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-14,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-15,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-16,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-19,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-20,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-21,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-22,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-23,21.870001,21.870001,21.870001,21.870001,21.870001,0
2019-08-26,21.620001,22.950001,21.559999,22.549999,22.549999,40166081
2019-08-27,22.540001,22.830000,22.230000,22.549999,22.549999,25054742
2019-08-28,22.530001,22.639999,22.219999,22.400000,22.400000,19200209
2019-08-29,22.459999,22.590000,22.230000,22.389999,22.389999,9642772
2019-08-30,22.490000,22.629999,22.020000,22.360001,22.360001,14023254
2019-09-02,22.200001,22.469999,22.120001,22.350000,22.350000,16857493
2019-09-03,22.309999,22.590000,22.100000,22.190001,22.190001,16275199
2019-09-04,22.200001,22.209999,21.719999,21.930000,21.930000,23012760
2019-09-05,22.000000,22.980000,22.000000,22.750000,22.750000,40637864
2019-09-06,22.760000,23.780001,22.700001,23.459999,23.459999,35159218
2019-09-09,23.620001,23.930000,23.459999,23.650000,23.650000,26199121
2019-09-10,23.660000,23.940001,23.320000,23.820000,23.820000,17454699
2019-09-11,23.760000,23.860001,23.309999,23.469999,23.469999,14374562
2019-09-12,23.530001,23.950001,23.530001,23.580000,23.580000,16330181
2019-09-16,24.000000,24.969999,23.860001,24.959999,24.959999,32314820
2019-09-17,24.799999,24.799999,24.240000,24.379999,24.379999,18629440
2019-09-18,24.469999,24.860001,24.280001,24.430000,24.430000,13031525
2019-09-19,24.420000,24.799999,24.180000,24.629999,24.629999,12402253
2019-09-20,24.809999,24.809999,24.309999,24.500000,24.500000,9215289
2019-09-23,24.430000,24.559999,24.000000,24.100000,24.100000,11764446
2019-09-24,24.230000,24.540001,24.049999,24.120001,24.120001,11176546
2019-09-25,24.120001,24.330000,23.930000,24.000000,24.000000,12424368
2019-09-26,24.230000,24.230000,23.549999,23.790001,23.790001,15378553
2019-09-27,23.809999,24.400000,23.760000,24.070000,24.070000,11734860
2019-09-30,24.150000,24.969999,24.110001,24.700001,24.700001,19483592
2019-10-08,24.610001,24.700001,24.299999,24.379999,24.379999,11678972
2019-10-09,24.150000,24.150000,23.690001,24.000000,24.000000,10011040
2019-10-10,23.900000,24.480000,23.850000,24.400000,24.400000,7174540
2019-10-11,24.420000,24.650000,24.299999,24.330000,24.330000,6419867
2019-10-14,24.650000,25.250000,24.650000,25.010000,25.010000,15918329
2019-10-15,24.959999,25.570000,24.860001,25.280001,25.280001,12761177
2019-10-16,25.410000,25.480000,25.059999,25.200001,25.200001,12936840
2019-10-17,25.170000,26.100000,25.080000,26.059999,26.059999,23955224
2019-10-18,25.959999,26.350000,25.629999,26.080000,26.080000,18140543
2019-10-21,25.950001,26.580000,25.910000,26.290001,26.290001,16370782
2019-10-22,26.400000,27.120001,26.350000,27.010000,27.010000,15793747
2019-10-23,27.030001,27.309999,26.370001,26.510000,26.510000,15340492
2019-10-24,26.650000,26.790001,26.049999,26.190001,26.190001,13262069
2019-10-25,26.330000,26.629999,26.110001,26.209999,26.209999,11528915
2019-10-28,25.980000,26.780001,25.420000,26.200001,26.200001,15315370
2019-10-29,27.280001,28.820000,27.280001,28.820000,28.820000,23902014
2019-10-30,29.700001,30.900000,28.680000,29.980000,29.980000,53174311
2019-10-31,29.799999,30.299999,29.400000,29.850000,29.850000,30458820
2019-11-01,29.690001,30.459999,29.059999,30.370001,30.370001,27796915
