Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,78.199997,79.699997,77.300003,78.000000,78.000000,15404790
2019-09-16,78.989998,79.300003,76.320000,76.699997,76.699997,13527921
2019-09-17,76.580002,76.580002,74.209999,74.519997,74.519997,14317599
2019-09-18,75.050003,75.459999,74.449997,74.589996,74.589996,10085597
2019-09-19,74.589996,76.000000,74.589996,75.379997,75.379997,14132303
2019-09-20,75.519997,76.120003,74.599998,74.860001,74.860001,12802741
2019-09-23,74.870003,74.879997,72.300003,72.989998,72.989998,12309884
2019-09-24,73.139999,73.919998,72.059998,72.730003,72.730003,12842670
2019-09-25,72.599998,73.779999,71.849998,72.959999,72.959999,13395325
2019-09-26,73.199997,73.349998,71.019997,71.449997,71.449997,13092362
2019-09-27,71.449997,71.889999,71.059998,71.459999,71.459999,7143729
2019-09-30,71.800003,72.070000,71.160004,71.500000,71.500000,6760707
2019-10-08,71.610001,71.980003,70.199997,70.260002,70.260002,8735710
2019-10-09,70.010002,70.029999,68.379997,69.099998,69.099998,13221857
2019-10-10,70.070000,71.639999,69.760002,70.900002,70.900002,12285154
2019-10-11,71.169998,72.139999,70.330002,71.459999,71.459999,9492562
2019-10-14,71.900002,72.000000,70.500000,70.849998,70.849998,12203588
2019-10-15,70.849998,72.099998,70.660004,70.970001,70.970001,8935077
2019-10-16,71.010002,71.330002,69.500000,69.690002,69.690002,8123690
2019-10-17,69.699997,69.970001,68.889999,69.300003,69.300003,7245504
2019-10-18,69.599998,70.320000,69.360001,70.089996,70.089996,7628238
2019-10-21,70.279999,70.279999,69.000000,69.639999,69.639999,5043168
2019-10-22,70.000000,70.919998,70.000000,70.720001,70.720001,6927358
2019-10-23,70.699997,71.150002,70.050003,70.760002,70.760002,6317648
2019-10-24,70.930000,71.949997,70.879997,71.629997,71.629997,9043248
2019-10-25,71.699997,71.750000,70.559998,71.019997,71.019997,5389714
2019-10-28,70.050003,70.820000,69.680000,70.809998,70.809998,9966286
2019-10-29,70.889999,70.889999,69.129997,69.279999,69.279999,9865652
2019-10-30,69.000000,69.720001,68.379997,69.519997,69.519997,7561367
2019-10-31,69.379997,69.830002,68.680000,68.709999,68.709999,5626806
2019-11-01,68.519997,69.400002,68.419998,69.330002,69.330002,5613492
2019-11-04,69.599998,69.989998,69.099998,69.930000,69.930000,8286601
2019-11-05,70.309998,74.349998,69.930000,73.480003,73.480003,23782533
2019-11-06,76.269997,78.879997,75.349998,75.900002,75.900002,44148150
2019-11-07,75.300003,76.910004,74.129997,75.300003,75.300003,21663334
2019-11-08,75.900002,77.199997,75.000000,75.620003,75.620003,19035838
2019-11-11,74.779999,75.400002,73.699997,73.699997,73.699997,9991343
2019-11-12,74.000000,75.300003,73.550003,74.449997,74.449997,9084273
2019-11-13,74.800003,74.889999,73.790001,73.940002,73.940002,6735241
2019-11-14,74.400002,74.849998,73.809998,74.099998,74.099998,6725875
2019-11-15,74.290001,74.290001,71.599998,72.599998,72.599998,10722051
2019-11-18,72.879997,73.190002,72.150002,72.870003,72.870003,4495507
2019-11-19,73.279999,76.970001,72.879997,76.940002,76.940002,18631350
2019-11-20,76.830002,78.099998,76.199997,76.300003,76.300003,11246809
2019-11-21,76.699997,78.099998,76.300003,77.150002,77.150002,12442467
2019-11-22,82.000000,84.599998,79.459999,80.500000,80.500000,42347174
2019-11-25,81.349998,83.650002,81.000000,83.580002,83.580002,28083768
2019-11-26,82.989998,89.599998,81.900002,88.000000,88.000000,39148358
2019-11-27,87.449997,88.860001,85.970001,87.250000,87.250000,19444274
2019-11-28,86.699997,89.599998,86.150002,87.410004,87.410004,14522464
2019-11-29,87.120003,88.900002,85.379997,87.410004,87.410004,12922196
2019-12-02,88.199997,88.320000,85.800003,87.099998,87.099998,11901718
2019-12-03,87.000000,87.250000,84.589996,86.400002,86.400002,15689440
2019-12-04,86.360001,88.760002,85.180000,86.699997,86.699997,16878594
2019-12-05,87.019997,93.459999,86.959999,92.000000,92.000000,26362986
2019-12-06,91.699997,93.389999,91.099998,93.000000,93.000000,13437736
2019-12-09,93.500000,93.500000,90.900002,92.889999,92.889999,14749903
2019-12-10,92.000000,94.440002,91.300003,93.349998,93.349998,12694910
2019-12-11,93.349998,94.190002,90.500000,91.389999,91.389999,13127422
